SchemaName,TableName,IndexName,is_primary_key,is_unique,is_unique_constraint,key_ordinal,ColumnName
ofl,TablePropertyConfiguration,PK_ofl.TableProperty,1,1,0,1,ID
ofl,Upazila_STAGE,PK_Upazila,1,1,0,1,UpazilaId
ofl,UserRefreshToken_STAGE,PK_RefreshToken,1,1,0,1,RefreshTokenId
ofl,UserRole_STAGE,PK_UserRole,1,1,0,1,UserRoleId
ofl,Zone_STAGE,PK__Zone__3214EC275812160E,1,1,0,1,ZoneId
onl,AuditConduction_STAGE,PK_AuditConduction,1,1,0,1,AuditConductionId
onl,AuditConductionControl_STAGE,PK_AuditConductionControl,1,1,0,1,AuditConductionControlId
onl,AuditConductionControlAssertion_STAGE,PK_AuditConductionControlAssertion,1,1,0,1,AuditConductionControlAssertionId
onl,AuditConductionControlDetail_STAGE,PK_AuditConductionControlDetail,1,1,0,1,AuditConductionControlDetailId
onl,AuditConductionDesignAssesment_STAGE,PK_AuditConductionDesignAssesment,1,1,0,1,AuditConductionDesignAssesmentId
onl,AuditConductionMovement_STAGE,PK__AuditCon__7A1ED518DF76BB91,1,1,0,1,AuditConductionMovementId
onl,AuditConductionObservation_STAGE,PK_AuditConductionObservation,1,1,0,1,AudConObsId
onl,AuditConductionObservationDesignAssesment_STAGE,PK__AuditCon__A47D8F470C9071BA,1,1,0,1,AudConObsDesignAssesmentId
onl,AuditConductionObservationSubstantive_STAGE,PK__AuditCon__2C1A95B0A9B3A817,1,1,0,1,AudConObsSubstantiveId
onl,AuditConductionPlanningDocument_STAGE,PK_AuditConductionPlanningDocument,1,1,0,1,AuditConductionPlanningDocumentId
onl,AuditConductionPlanningProcess_STAGE,PK_AuditConductionPlanningProcess,1,1,0,1,AuditConductionPlanningProcessId
onl,AuditConductionPlanningSubProcess_STAGE,PK_AuditConductionPlanningSubProcess,1,1,0,1,AuditConductionPlanningSubProcessId
onl,AuditConductionSubstantive_STAGE,PK_AuditConductionSubstantive,1,1,0,1,AuditConductionSubstantiveId
onl,AuditConductionSubstantiveAssertion_STAGE,PK_AuditConductionSubstantiveAssertion,1,1,0,1,AuditConductionSubstantiveAssertionId
onl,Observation_STAGE,PK_Observation,1,1,0,1,ObservationId
pld,Assertion,PK_Assertion,1,1,0,1,AssertionId
pld,AudConSubstantiveTestProcedureMap,PK_AudConSubstantiveTestProcedureMap,1,1,0,1,AudConSubstantiveTestProcedureMapId
pld,AuditConductionControlMap,PK_AuditConductionControlMap,1,1,0,1,AuditConductionControlMapId
pld,AuditConductionDesignAssesmentMap,PK_AuditConductionDesignAssesmentMap,1,1,0,1,AuditConductionDesignAssesmentMapId
pld,ControlQuestion,PK__ControlQ__AA7A5C62950B261E,1,1,0,1,ControlQuestionId
pld,ControlQuestionDetail,PK__ControlQ__638A2062951B0BCA,1,1,0,1,ControlQuestionDetailId
pld,DesignAssesment,PK_DesignAssesment,1,1,0,1,DesignAssesmentId
pld,DesignAssesmentDetail,PK_DesignAssesmentDetail,1,1,0,1,DesignAssesmentDetailId
pld,FrequencyOfControl,PK_FrequencyOfControl,1,1,0,1,FrequencyOfControlId
pld,NatureOfControl,PK_NatureOfControl,1,1,0,1,NatureOfControlId
pld,PdControl,PK__PdContro__DFED3171E5AFA4B9,1,1,0,1,PdControlId
pld,PdControlQuestionMap,PK__PdContro__3214EC07B2714426,1,1,0,1,PdControlQuestionMapId
pld,PerformProcedure,PK_PerformProcedure,1,1,0,1,PerformProcedureId
pld,PlanningDiagram,PK_PlanningDiagram,1,1,0,1,PlanningDiagramId
pld,PlanningDiagramFile,PK_PlanningDiagramFile,1,1,0,1,PlanningDiagramFileId
pld,PlanningDocument,PK_PlanningDocument,1,1,0,1,PlanningDocumentId
pld,PlanningProcess,PK_PlanningProcess,1,1,0,1,PlanningProcessId
pld,PlanningSubProcess,PK_PlanningSubProcess,1,1,0,1,PlanningSubProcessId
pld,RiskLevel,PK_RiskLevel,1,1,0,1,RiskLevelId
pld,SubstantiveTestProcedure,PK_SubstantiveTestProcedure,1,1,0,1,SubstantiveTestProcedureId
sch,AuditSchedule,IX_AuditSchedule,0,0,0,1,Year
sch,AuditSchedule,IX_AuditSchedule,0,0,0,2,Month
sch,AuditSchedule,IX_AuditSchedule,0,0,0,3,ProgrammeGroupId
sch,AuditSchedule,IX_AuditSchedule,0,0,0,4,ProgrammeId
sch,AuditSchedule,IX_AuditSchedule,0,0,0,5,BranchId
sch,AuditSchedule,IX_AuditSchedule,0,0,0,6,ProjectId
sch,AuditSchedule,IX_AuditSchedule,0,0,0,7,ZoneId
sch,AuditSchedule,PK_AuditScheduleComponent,1,1,0,1,AuditScheduleId
sch,AuditScheduleAuditor,PK_AuditScheduleComponentAuditor,1,1,0,1,AuditScheduleAuditorId
sch,AuditScheduleComment,PK_AuditScheduleCommentComponent,1,1,0,1,AuditScheduleCommentId
sch,AuditScheduleCommunicator,PK_AuditScheduleCommunicator,1,1,0,1,AuditScheduleCommunicatorId
sch,AuditScheduleDetail,PK_AuditScheduleComponentDetail,1,1,0,1,AuditScheduleDetailId
sch,AuditScheduleLockUnLock,PK_AuditScheduleLockUnLock,1,1,0,1,AuditScheduleLockUnLockId
sch,AuditScheduleLockUnLockHistory,PK_AuditScheduleLockUnLockHistory,1,1,0,1,AuditScheduleLockUnLockHistoryId
sch,AuditScheduleManagementHierarchy,PK__AuditSch__3E74C9B10D824F36,1,1,0,1,AuditScheduleManagementHierarchyId
sch,ExternalAuditSchedule,PK_ExternalAuditSchedule,1,1,0,1,ExternalAuditScheduleId
sch,ExternalScheduleFileUpload,PK_ExternalScheduleFileUpload,1,1,0,1,ExternalScheduleFileUploadId
sch,ForwardingLetter,PK_ForwardingLetter,1,1,0,1,ForwardingLetterId
sch,ForwardingLetterAuditType,PK_ForwardingLetterAuditType,1,1,0,1,ForwardingLetterAuditTypeId
sch,ForwardingLetterComment,PK_ForwardingLetterComment,1,1,0,1,ForwardingLetterCommentId
sch,ForwardingLetterDetail,PK_ForwardingLetterDetail,1,1,0,1,ForwardingLetterDetailId
sch,ForwardingLetterGroupTemplate,PK_ForwardingLetterGroupTemplate,1,1,0,1,ForwardingLetterGroupTemplateId
sch,ForwardingLetterProgramme,PK_ForwardingLetterProgramme,1,1,0,1,ForwardingLetterProgrammeCategoryId
sch,ForwardingLetterProgrammeGroup,PK_ForwardingLetterProgrammeGroup,1,1,0,1,ForwardingLetterProgrammeGroupId
sch,ForwardingLetterReportType,PK_ForwardingLetterReportType,1,1,0,1,ForwardingLetterReportTypeId
sch,ForwardingLetterStatus,PK_ForwardingLetterStatus,1,1,0,1,ForwardingLetterStatusId
sec,AppComponent,PK_AppComponent,1,1,0,1,ComponentId
sec,AppComponentGroup,PK_AppComponentGroup,1,1,0,1,ComponentGroupId
sec,AppComponentSection,PK_AppComponentSection,1,1,0,1,ComponentSectionId
sec,AppComponentType,PK_AppComponentType,1,1,0,1,ComponentTypeId
sec,AppDataEntityAuditLog,PK__DetailEntityAuditLog,1,1,0,1,AuditLogId
sec,AppDataEntityFieldDefinition,PK_AppDataEntitFieldDefinition,1,1,0,1,FieldId
sec,AppReportColumn,PK__AppReportColumn,1,1,0,1,ReportColumnId
sec,AppRoleAndPermission,PK_AppRoleAndPermission,1,1,0,1,PermissionId
sec,AppRoleReportColumnPermission,PK_AppRoleReportColumnPermission,1,1,0,1,AppRoleReportColumnPermissionId
sec,AppSubComponent,PK__AppSubComponent,1,1,0,1,AppSubComponentId
sec,AppUser,PK__AppUser__FC65C7304DEEB3A6,1,1,0,1,AppUserId
sec,AppUser,UQ__AppUser__C9F28456EC3B1661,0,1,1,1,UserName
sec,AppUserAuthOtp,PK_AppUserAuthOtp,1,1,0,1,AuthOtpId
sec,AppUserLocation,PK_AppUserLocation,1,1,0,1,AppUserLocationId
sec,AppUserPermission,PK_AppUserPermission,1,1,0,1,UserPermissionId
sec,AppUserReportColumnPermission,PK_AppUserReportColumnPermission,1,1,0,1,AppUserReportColumnPermissionId
sec,AppUserReportProjectPermission,PK_AppUserReportProjectPermission,1,1,0,1,AppUserReportProjectPermissionId
sec,AspNetRoleClaims,PK_AspNetRoleClaims,1,1,0,1,Id
sec,AspNetRoles,PK_AspNetRoles,1,1,0,1,Id
sec,AspNetUserClaims,PK_AspNetUserClaims,1,1,0,1,Id
sec,AspNetUserLogins,PK_AspNetUserLogins,1,1,0,1,LoginProvider
sec,AspNetUserLogins,PK_AspNetUserLogins,1,1,0,2,ProviderKey
sec,AspNetUserRoles,PK_AspNetUserRoles,1,1,0,1,Id
sec,AspNetUsers,PK_AspNetUsers,1,1,0,1,Id
sec,DetailEntityFieldDefinition,PK_DetailEntitFieldDefinition,1,1,0,1,FieldId
sec,UserLoginAsHistory,PK_UserLoginAsHistory,1,1,0,1,UserLoginAsHistoryId
sec,UserLogInOutHistory,PK_UserLogInOutHistory,1,1,0,1,UserLogInOutHistoryId
sec,UserRefreshToken,PK_RefreshToken,1,1,0,1,RefreshTokenId
sec,UserRole,PK_UserRole,1,1,0,1,UserRoleId
std,ActiveInactiveStatus,PK_ActiveInactiveStatus,1,1,0,1,IsActive
std,AuditCategory,PK_AuditCategory,1,1,0,1,AuditCategoryId
std,AuditStep,PK_std.AuditStep,1,1,0,1,AuditStepId
std,AuditType,PK__AuditTyp__169EC3961F112D99,1,1,0,1,AuditTypeId
std,BracStaffStatus,PK_BracStaffStatus,1,1,0,1,StaffStatusId
std,BusinessUnit,PK_std.BusinessUnit,1,1,0,1,BusinessUnitId
std,ChangeRequestDesiredStatus,PK__ChangeRe__B5D5C08B1CC9C013,1,1,0,1,ChangeRequestDesiredStatusId
std,ChangeRequestType,PK__ChangeRe__700F4B6F3E9E9007,1,1,0,1,ChangeRequestTypeId
std,ComplianceExternal,PK_ComplianceExternal,1,1,0,1,ComplianceExternalId
std,ComplianceExternalDetail,PK_ComplianceExternalDetail,1,1,0,1,ComplianceExternalDetailId
std,Component,PK__Componen__D79CF04EBE45EED6,1,1,0,1,ComponentId
std,Contain,PK_Contain,1,1,0,1,ContainId
std,Container,PK_Container,1,1,0,1,ContainerId
std,ContainerContain,PK_ContainerContain,1,1,0,1,ContainerContainId
std,ContainerContainRow,PK_ContainerContainRow,1,1,0,1,ContainerContainRowId
std,ContainerContainRowColumn,PK_ContainerContainRowColumn,1,1,0,1,ContainerContainRowColumnId
std,ContainerStaging,PK_ContainerStaging,1,1,0,1,ContainerId
std,ContainType,PK_ContainType,1,1,0,1,ContainTypeId
std,DashboardCard,PK_DashboardCard,1,1,0,1,DashboardCardId
std,Department,PK_Department,1,1,0,1,DepartmentId
std,Depratment,PK_Depratment,1,1,0,1,DepratmentId
std,Designation,PK__Designation__3214EC275812160E,1,1,0,1,DesignationId
std,DocumentRequisition,PK_DocumentRequisition,1,1,0,1,DocumentRequisitionId
std,DocumentRequisitionDetail,PK_DocumentRequisitionDetail,1,1,0,1,DocumentRequisitionDetailId
std,DocumentRequisitionDetailDoc,PK_DocumentRequisitionDetailDoc,1,1,0,1,DocumentRequisitionDetailDocId
std,Donor,PK_Donor,1,1,0,1,DonorId
std,EmailAddressBook,PK_EmailAddressBook,1,1,0,1,EmailAddressBookId
std,EmailDirectoryUpdateHistory,PK_EmailDirectoryUpdateHistory,1,1,0,1,UpdateHistoryId
std,EmailGroup,PK_EmailGroup,1,1,0,1,EmailGroupId
std,EmailGroupDetail,PK_EmailGroupDetail,1,1,0,1,EmailGroupDetailId
std,Heading,PK_Heading,1,1,0,1,HeadingId
std,HeadingSource,PK_HeadingSource,1,1,0,1,HeadingSourceId
std,HeadingType,PK_HeadingType,1,1,0,1,HeadingTypeId
std,IcqQuarter,PK__IcqQuart__A6F7265FD6BF5696,1,1,0,1,IcqQuarterId
std,IcqQuestionBank,PK__IcqQuest__7DFBCD25ABC13029,1,1,0,1,IcqQuestionBankId
std,IcqQuestionBankDetail,PK__IcqQuest__CD15EE9CC6CF64AE,1,1,0,1,IcqQuestionBankDetailId
std,IcqQuestionBankFile,PK_IcqQuestionBankFile,1,1,0,1,IcqQuestionBankFileId
std,Language,PK_Language,1,1,0,1,LanguageId
std,MovementType,PK__MovementTypes__3214EC275812160E,1,1,0,1,MovementTypeId
std,NotificationEvent,PK_NotificationEvent,1,1,0,1,NotificationEventId
std,NotificationEventDetail,PK_NotificationEventDetail,1,1,0,1,NotificationEventDetailId
std,NotificationTemplate,PK_NotificationTemplate,1,1,0,1,NotificationTemplateId
std,Observation,IX_Observation_ObservationCategoryId,0,0,0,1,ObservationCategoryId
std,Observation,PK_Observation,1,1,0,1,ObservationId
std,ObservationCategory,PK_ObservationCategory,1,1,0,1,ObservationCategoryId
std,ObservationCharacteristic,PK_ObservationCharacteristic,1,1,0,1,ObservationCharacteristicId
std,ObservationCharacteristicDetail,PK_ObservationCharacteristicDetail,1,1,0,1,ObservationCharacteristicDetailId
std,ObservationCharacteristicNote,PK_ObservationCharacteristicNote,1,1,0,1,ObservationCharacteristicNoteId
std,ObservationDetail,PK_ObservationDetail,1,1,0,1,ObservationDetailId
std,ObservationKeyWord,PK__Observat__817A71E59A98C83A,1,1,0,1,ObservationKeyWordId
std,Principal,PK__Principa__EB24D4EF4077C31F,1,1,0,1,PrincipalId
std,QueryDataDictionary,PK_TempDataDictionary,1,1,0,1,Id
std,ReportContent,PK_ReportContent,1,1,0,1,ReportContentId
std,ReportContentHeading,PK_ReportContentHeading,1,1,0,1,ReportContentHeadingId
std,ReportTemplate,PK__ReportTe__C7EA2806927B4D10,1,1,0,1,ReportTemplateId
std,ReportType,PK__ReportTy__78CF8CE3257200F3,1,1,0,1,ReportTypeId
std,RiskCriteria,PK_RiskCriteria,1,1,0,1,RiskCriteriaId
std,RiskCriteriaCategory,PK__RiskCrit__570EB113C6168626,1,1,0,1,RiskCriteriaCategoryId
std,RiskType,PK__RiskType__213F0ECA57CC993D,1,1,0,1,RiskTypeId
std,SchedulerMatrix,PK__Schedule__E64F4C45A64CF098,1,1,0,1,SchedulerMatrixId
std,StructureCategory,PK__Structur__5BAC4973BD560A4A,1,1,0,1,StructureCategoryId
std,StructureElement,PK__Structur__319268AAA5E3CC46,1,1,0,1,StructureElementId
std,StructureType,PK__Structur__2D1BDA0B4058C349,1,1,0,1,StructureTypeId
std,SystemNotification,PK_SystemNotification,1,1,0,1,SystemNotificationId
std,Zone,PK__Zone__3214EC275812160E,1,1,0,1,ZoneId
toa,LineManager,PK__LineMana__B66EB3A1EFD98CFF,1,1,0,1,LineManagerId
toa,WorkflowLineManager,PK_WorkflowLineManager,1,1,0,1,LineManagerId
wkf,DesignationStep,PK_DesignationStep,1,1,0,1,DesignationStepId
wkf,WorkflowItem,PK_WorkflowItem,1,1,0,1,WorkflowItemId
wkf,WorkFlowLevel,PK_WorkFlowLevel,1,1,0,1,ResponderLevelName
wkf,WorkflowOperation,PK_WorkflowOperation,1,1,0,1,WorkflowOperationId
wkf,WorkflowProcess,PK_WorkflowProcess,1,1,0,1,WorkflowProcessId
wkf,WorkflowProcessDetail,PK_WorkflowProcessDetail,1,1,0,1,WorkflowProcessDetailId
wkf,WorkflowProcessHistory,PK_WorkflowProcessHistory,1,1,0,1,WorkflowProcessHistoryId
